,business_id,latitude,longitude,review_count,stars,is_open,pos_reviews
544,XhGzZwUUMEblTqwlz875Cw,43.660284,-79.3774717,15,3.0,0,14
545,YxisA1GTVv-Ea304sAkjSg,43.6805792,-79.286557,16,2.0,1,6
547,MOB5oCEKCw3S76SsiuQjqA,43.6876683,-79.3949298,54,4.5,1,50
548,F-xAr3zsMbbirUv4Np7zhQ,43.6769828,-79.3559656,9,3.5,1,7
549,W9Bh_7mfuUrEAdQBJMVOvA,43.6529547,-79.3991357,45,3.5,0,36
550,96JZapwKFbOc5MrXLh8E2w,43.6540147,-79.3872946,6,3.0,1,4
552,WbMZHFOOzjmQybWyHdfDxA,43.6692354,-79.33609,33,4.0,0,30
553,-hAFDLTPzrPA8zVqD9-Agg,43.7111121,-79.5677631,39,4.0,1,35
555,l1_S1mfGbEMxfT1f9omhEA,43.804481183,-79.2877820295,127,2.5,1,88
556,_tDkuLe4iwD8LhlcQYyarA,43.647166,-79.530482,8,1.0,1,0
560,YkdEIDQkn7osX5xW584WMw,43.6496985,-79.429303,92,4.0,1,89
561,jXHz9eKcRuukkqJDI-cSig,43.6469298,-79.4198122,3,2.5,0,2
562,Bx6mt28dfQxPNMUXF35U_w,43.7013098,-79.3974301,4,2.0,0,2
565,9B_lhM_Ys7AIykLMvyPypg,43.6798013667,-79.3411719427,14,4.5,1,13
566,mfSzFBZGHspQQ61tuczmdg,43.688689,-79.300222,4,2.0,0,2
567,gyia16YI_8_I7mmk0N9NNg,43.640012569,-79.4214202497,11,3.5,1,11
568,PMPMHHLe9vFzcR67iCjgLA,43.742424,-79.3052223,8,4.0,1,8
569,YunsfM_RlOAGClNM_lZFvQ,43.7109585,-79.3767039,4,2.5,0,2
570,i4hc4C9uYCfeZIQJ8Ha6ag,43.64956,-79.425389,14,3.5,0,10
571,iYVHx6Yy1Ut8JjLY40eUyg,43.6619175,-79.5072725,14,4.0,1,11
572,h9dkFKgCTKBFnFQ8p_Tycg,43.6441585,-79.4191706,16,3.0,0,13
574,uezKSovD0XoL__y2aRIm9Q,43.7771287321,-79.4146192074,16,2.5,0,9
575,EuGjOxz-yFTfBXJwZxuP8Q,43.6325328,-79.5521779,7,4.5,1,7
576,PuheUHXLJrqYqgC0p-qS1A,43.6451449,-79.3955506,3,5.0,1,3
578,tvYID0arhN-shKGUrC1Wsg,43.7078631,-79.394156,353,3.5,1,293
579,p3XSl1u74coS5KubgE5ZDw,43.6701753,-79.3876325,5,3.0,0,3
582,nc2ToNeakcNlFOggSuh0SQ,43.6500548898,-79.3902080879,10,3.5,0,9
584,fCiTjtJYuDyk1xYtauYxEw,43.6532063647,-79.3962752447,13,3.0,1,8
585,uM6E7pQrkjhy0_n7wkvWnA,43.6579875,-79.4350058,3,1.0,0,0
587,68PJJkcq_i0SlLqO6t7Qxw,43.6537925,-79.3951548,240,3.5,1,211
591,3VHJGvjHeEki7Hiyt-Hv5g,43.639764,-79.380074,70,4.0,1,66
592,h-OIbmg9vR8VC7fXUJw75w,43.7402480978,-79.5134747028,53,3.5,1,40
593,9Z6WpoBnuBZBWr0ML6WRpQ,43.6554468,-79.365425,9,2.5,1,4
594,6d7aOsiinhme6BB7s2QmZQ,43.6796679,-79.3395009,11,4.0,1,8
595,dtn4CT4bvZYYfqhGfXpRaw,43.7453851092,-79.2970499396,5,4.5,1,4
596,0hifnJw81xfr35g6eH8GRw,43.6711012,-79.3949326,8,2.5,0,4
597,E9b73ETPw0VYUJ2_YSJJdQ,43.6450877,-79.391932,222,2.5,1,114
599,XTud0c9F7oRCeNI3rULk7w,43.6563733,-79.3810608,13,3.5,1,12
600,ZxbUza8_Y17R18WcWehCmw,43.6501306,-79.3904119,32,4.0,0,28
601,vExvdgUbU377-Fry2uuv_w,43.6438454,-79.4023616,81,3.5,1,67
602,ElFjivhz41XfFiOogtTCvg,43.665223,-79.3874872,16,2.0,0,8
604,QX5Y_BIxlMG3B3vV1zx1Gw,43.6455994,-79.352298,154,4.0,1,137
605,ycTUCAYGmbJAXoJ3wuaC1g,43.6689704,-79.3379085,7,3.0,1,5
606,BAgrtfTrTrRw9F1HiZBJcQ,43.6555662,-79.3849523,8,2.0,0,3
607,iZ_Hdpxqwt3-c6349wXhuA,43.664166,-79.41517,70,4.5,1,64
608,1pdkfe-fVY3cW8NTtHfb6Q,43.66228,-79.4255755,8,2.0,1,2
610,w9pwbsusI9DI637UYqMctQ,43.66984,-79.4361799,40,4.0,1,38
612,OE71uymvejhITEdd2X95qQ,43.6694407,-79.3023118,5,4.0,1,4
613,G2ES3OhOycGuqj0wW14zXw,43.6828844,-79.4187936,25,4.5,1,22
618,fC-fYPMzE7_CAWSBNMntxg,43.6490655,-79.37693,30,2.0,1,15
619,ynmTXY9yJDiNkO4HUmxRSQ,43.6578757,-79.3843752,217,3.5,1,164
621,cgH8EAJ6QqeG_h7nzg3IAA,43.7060983,-79.5081736,3,2.5,1,1
623,kQGJ5QUJ0BAIpmYYtf7Uqw,43.661469,-79.384068,42,3.0,1,31
624,xrf4abjAMlmXhzdlDGxHrQ,43.790302,-79.1957593,23,2.5,1,10
625,XA7hhTrBn0QQA18DK-VJoQ,43.6694589,-79.3037518,5,4.0,1,5
627,xMbr0C6EuvaDEhDXWTFUzg,43.6396681734,-79.4212111734,85,3.5,1,70
628,1EtVh_Q4fBQTDKAT_mDdOw,43.6630483,-79.3316886,17,2.5,0,12
631,ft5ggObCvKvAiShsb1g_lA,43.6493683,-79.4275516,14,4.5,1,12
632,yKFx0bW9_buGt9NASTpUaw,43.6571244,-79.3735923,162,3.5,1,142
635,xqNpOnxY0XzdnUE4sjmg0w,43.6487051,-79.3708845,4,4.0,0,4
636,CVEFqoWc2azMDsyEesMSZQ,43.656382,-79.453778,15,4.5,0,15
640,Go7A32yJ0eFXqE_-8Os7EQ,43.7909589,-79.4452533,11,3.0,0,7
641,o4mLcNcURwn-uXXC8_mouw,43.6492591,-79.3852965,24,3.0,0,20
643,F8mE7UVeRjkO4gPsBe6WWg,43.6653443,-79.4661582,18,3.5,1,17
644,IbRnltutQjHRIQJ4UQUL4g,43.6548008,-79.401059,58,4.0,0,57
645,JTRr4n5ia0VYk8uwP3n1qw,43.6803468,-79.3375975,3,2.5,0,1
646,lfkYryDWwYZXDKGZoBltsg,43.6558222,-79.3937269,4,3.0,1,1
647,zFR99jgMi-qzaJXIx8MXHA,43.6588362,-79.3846552,185,3.5,1,173
648,a0lMkOte3lQNnMdq9dbEbw,43.6578747,-79.4014566,19,4.5,1,18
650,z5dE6ACPVnoyOOiAynMhmw,43.6455448,-79.4117113,106,3.0,0,68
652,FrT9Ij-uK4yjesnIoGSJrw,43.6434042,-79.405133,6,3.5,0,5
653,oPKx7AuYUvVuOXA-OwMU0A,43.648528,-79.3833359,7,2.0,1,5
654,IQAZn0i5mpj690wPLxcf0g,43.6524316,-79.3628798,3,4.5,1,3
655,BNDhHX-TbsEw5QKJgHB_ag,43.6704042293,-79.2984681576,6,3.5,0,5
657,OaO_5YeBF9xBXmcgG1t0WA,43.6721547,-79.387466,4,3.0,0,3
658,sAC0K3RS6Q9VGZ3RZUp9IQ,43.667469,-79.4200389,13,4.5,0,11
659,CB8HrynUWR4Odnj-XTY-Ew,43.788963,-79.4183573,193,4.5,0,185
661,7P7WApj9MaUmN4RbwfA8xQ,43.6567195211,-79.4360916229,5,4.0,1,5
664,6BpELbqMVHEuQEH8ooZZxw,43.685922,-79.4869324,3,5.0,0,3
665,ALmboc20jElFTgOEvE09vQ,43.6648375,-79.385935,8,4.0,0,8
667,Z-y_2gkGo8DmXxwWspWORQ,43.704607,-79.3978674,5,4.5,0,5
669,cTbFJzHQzFSX-z3JF4abKQ,43.6708595,-79.3934235,197,3.5,1,151
670,3C1zbn47G5pDfX5OHJ1CRg,43.6558244,-79.3937788,3,4.0,0,3
673,47AFsjZdcv1ntYujPwo6gA,43.7194176,-79.3010177,11,4.5,1,10
675,X0KJ_oUTwe7s0yoth7ZfwA,43.6883168,-79.3945294,3,3.5,1,2
677,eKmnbczwXMIF8KwV2xaQIQ,43.6957436,-79.4496515,8,1.0,0,2
678,pRBFVKqls5xdSLPYD9jWww,43.7604548,-79.3255941,6,3.5,1,3
683,CaJ-9PN-W9g6sjyFbB8Kdg,43.6533782,-79.4474416,5,4.5,0,5
684,vLWphV8xAVYflOn1gCU9Jw,43.6479963117,-79.3958004629,37,1.5,1,9
685,F98DNshC0xAa2Sq8u0v8SA,43.6536029,-79.3957382,3,2.5,1,2
686,4t1_aIBiQcZY65MqUlAucA,43.6481602,-79.3934448,23,3.0,0,14
687,CB4nlzzMxf91Tyte1pf1nw,43.781315,-79.41567,10,3.5,0,8
689,A8yT6LIlgRn18p1qbW9-ZA,43.6472101935,-79.3954726614,86,3.5,1,66
690,POprbisJ2h4UaESNnPT9hQ,43.6430659,-79.4250304,65,4.0,1,60
691,aEnoF_79jQE83s-I756n8w,43.6420702219,-79.4016913069,86,4.0,1,83
692,se_K9gbKMAECYVnE_0hc_w,43.8032556,-79.2884064,9,2.0,0,5
695,0CI9YrUu4ys2MJuViJEUbQ,43.6510074576,-79.3814207017,5,2.0,1,1
696,zyzDmvnDCAqqIuaThbOFHA,43.7728110156,-79.2802125454,3,3.5,1,2
703,qqU3d8IpcIw2BJrsGxSL9Q,43.6544631,-79.3806653,8,2.0,1,3
706,kB5Ow6V9b23dETFpGAL1Hg,43.7829008,-79.252781,4,3.5,0,3
707,LXUZjAAMEBKszZLL2ORISg,43.6474299,-79.386774,28,3.0,0,19
709,Rnck2nc0j-FbolNiae2grg,43.71187,-79.5653778,35,4.0,1,31
711,S4qTvUJUgL2tIrPV8CYqLQ,43.6560084,-79.3767156,7,3.5,0,5
712,splcXDtI5-UUERmGi2wmNA,43.6512157635,-79.3832893079,7,4.5,1,7
714,qps2ITpg3DZi4RzN7YYUSQ,43.651051,-79.380849,6,4.0,1,6
715,gxt2xfsr-Be1EUYZmicdFg,43.7976123,-79.2718731,5,4.0,1,5
716,mTD9IKo7loPg6QTLDcL6YQ,43.6570378,-79.3842312,72,3.0,1,51
717,7mIBNG1OnTdDXg1ojrJvnw,43.6769905,-79.4484442,12,4.5,1,11
718,goI2fAh1s3byFt7epsa9BQ,43.6388353,-79.4284129,32,4.0,1,30
722,5bS1qpjoUZvWX-GsMzF-bg,43.649709,-79.4837688,11,4.0,0,10
723,KtNPcK6x9Dxj3aYGis5wgg,43.6661321,-79.4644767,10,4.0,0,9
724,FVgaLPmq88zX0mT5NJPFgw,43.6669665,-79.3690648,4,3.5,1,3
725,MgsOZpYSntKSCzNROiWgYQ,43.6511338416,-79.3720099007,57,3.0,1,46
726,CINuanTB3t119JypJq0DTw,43.7660353,-79.2917765,4,3.0,0,3
727,JVxsZRI5XX9611xg5qzTrg,43.8363519,-79.2504694,7,3.0,0,4
729,dhJT_J5UG6erwqYhf9gNyg,43.672626,-79.2880939,5,4.0,0,4
735,cHGu7VWETFPGSWrNUdXGeg,43.6778667,-79.3512481,80,3.5,1,66
736,1DkpdmcxLCRXAdEi6TdOFw,43.6537009888,-79.3948583677,47,3.5,0,39
738,Q55VH2YHdvX4JHUpWCSKrw,43.768278115,-79.2276818963,3,4.0,0,2
739,iTIBO7xk6j4Zuli5YqI8Jg,43.6537635,-79.396143,4,4.0,0,4
740,FuZyxEJm3Ams2zo6v9qsQg,43.6910338,-79.2892536,3,1.5,1,1
741,akuwT08x4nnjG9yfFcJ-GQ,43.6481326,-79.3795089,21,3.0,1,15
742,Vd6FVCKq0bHqVneb0DjTnw,43.6808761,-79.4290026,20,3.5,1,14
743,2u58B0ZQBT04hBTTzVmojg,43.6497601,-79.3746797,33,3.5,0,28
744,GNFshyv_WUtCsq_D__pZ8A,43.6635147,-79.3706875,4,4.0,0,4
747,s-p2hqOR47ffQKYzZtMV-A,43.785592,-79.2774536,4,2.5,0,4
748,5CezAX7JSxoF37sX1xTpFA,43.645553,-79.4114018,19,4.5,1,19
750,FHYKWg2ZAJf3cRWKfg2Y5g,43.6798133,-79.4172654,68,4.0,1,63
751,c15s-P1wv55ShT_quaFOag,43.6537169,-79.3950274,6,3.5,1,4
754,35ET2yviSxhkMmQa89rFKA,43.6485410701,-79.3731658427,58,3.0,1,42
757,vXkw6os-OiATHgIuUNAtWw,43.6887305814,-79.3484068662,9,4.5,0,8
762,hGAbF8omI9vkr219GYxqSQ,43.670046,-79.3017266,4,5.0,1,4
765,dBgsdUgEdB8vqCREi9QfTA,43.6441913,-79.4025781,50,3.0,1,36
767,pLj8MPkuK6OH9EtB_-6Szg,43.6526355,-79.3983795,20,3.0,1,16
770,vCx6uieEF0W0mKFK4sT3Yg,43.6565412,-79.4027114,59,2.5,0,39
771,x0ovZng1FtWGfTG5STOBaw,43.7238087,-79.4023362,3,5.0,1,3
772,UAXz2KC1aXpxzV-MLdXbmQ,43.6725772,-79.2885159,36,4.0,1,32
774,tMMEhYse_vbL-hBaI9pIug,43.678282,-79.3470589496,27,2.5,1,14
776,hG7GPagUoqCHLowKzlR3kA,43.6509146,-79.4394628,4,2.5,0,2
778,MrgZDTcDBf8dmsjrCQNsaA,43.7894830893,-79.417128,5,2.0,1,2
779,Zp5xil8pC6Bm-fFOWIbh0Q,43.7762369027,-79.2353184561,16,2.5,1,7
780,SFcmvdfsyjsgmu-b9L91Vw,43.6675041,-79.4420863,11,2.5,1,7
782,Jc6Bpv0RN6IPwRoV31PuSA,43.6750230204,-79.4056361157,8,3.0,0,6
783,SlWijsT11hpQitSk77dANw,43.7475176065,-79.4766142828,3,3.5,1,2
785,54pZDRQK5QU8mDQWQ9FeAQ,43.7060315042,-79.3750574174,20,4.0,1,15
786,3qHNkj30x-KE1FunI4koUQ,43.6824717,-79.4204049,6,3.5,1,5
788,vlFzcXqS2E1J1Dg-n19j8w,43.6654486,-79.4525361,9,4.5,1,9
791,Hrj-mkyOkyyjvGeruqDCyg,43.6547392,-79.4229743,6,3.0,0,4
792,6SqONDUh9bUWEg4e-HND0g,43.7602644,-79.4109593,5,3.0,1,3
795,bYvm_7jKKaewN2kFLFF4TA,43.644737,-79.3980594,5,2.0,1,2
796,KynXf-SiyaxrnJ4w9bhfUw,43.6564695862,-79.3991608089,15,3.5,1,11
798,NrJSy3dgcXErFtOKGREmnw,43.658809,-79.350781,147,4.0,0,140
799,tNpjmubdCRNzDznBwjgRHA,43.6456899,-79.3905064,6,2.5,0,5
801,ZmnCN-U7mhuZtlWHRsSdtA,43.7009866,-79.295761,5,4.0,1,5
803,uG0yvj2JWfCf0eaIgxcwXQ,43.6548261,-79.4007684,128,4.0,1,120
804,ov37CcVk9U-VSgS2CTtuew,43.7633861,-79.4900469,6,3.5,1,6
805,SILSPO3t7JEMJvDjDPTOag,43.7008729,-79.4272404,9,2.5,1,5
807,GdyCoJ7hXVTI6qQYHOw_ZA,43.6700829,-79.3891872,3,1.0,1,0
809,awMemy5i13HQYcy3D8R9aQ,43.6601367,-79.3858692,10,4.0,1,10
810,1kCBL5STxo2MJwF787-9DQ,43.6593999,-79.375663,6,3.0,1,3
811,U3gBH2iJxlajlMSOP9UtNw,43.7198931118,-79.5122339644,14,4.5,1,14
814,y4tQvcCMQCYB82qV-OhqIg,43.6300462551,-79.476598056,13,4.5,1,12
816,SWpJG44iX0fw18zYZifcRA,43.7364126,-79.4205214,30,2.0,1,13
820,tpmMELSsUxS2x1FdM6k9nQ,43.805803,-79.338328,13,2.5,0,10
821,sSp-ZbEsVDKf8Y2OAXS40A,43.7048583,-79.4728055,26,4.5,1,25
822,2OHP4UwVw_qwe3b017ieug,43.6537184,-79.3909035,7,4.0,1,7
823,Wpfv64KNkGwMzfo2B_VAuQ,43.822058,-79.298592,9,2.5,1,6
825,t2oJEG1YXkO5EMoo28r80Q,43.6637238,-79.3285777,13,3.5,1,10
826,wcQDgzEzFsgWpANEBuLHJA,43.6529547,-79.3991357,37,4.0,0,35
827,WukGQeRaSEW0VlWvLvBZ9Q,43.6489001,-79.3835731,4,3.0,0,4
829,axMME38mU9sHuZL8EfZn8w,43.670347,-79.3853019,9,4.0,1,7
831,YBu--ie7mLv3SC-ZRm_wyA,43.6595632673,-79.3891258003,5,3.0,1,3
834,Vd9KnyFQwCyHN-FgvufZGw,43.7667201348,-79.5614468471,6,4.0,1,4
835,UnouNrNq82DHYs5e8nGJNA,43.6605944343,-79.4148484841,25,4.5,0,25
836,BkvMb1AbzmDqcCToEMtB6g,43.6986620343,-79.3964521729,4,5.0,1,4
837,kLT6Huss95GiOkNVqnKLEQ,43.6502718,-79.3887054,24,2.0,0,8
841,QZCAx1CM8Q5NSTc-8ProOA,43.6557771,-79.4026824,19,3.5,0,18
842,MI0b4GygzprUf79urQJE9g,43.6617752,-79.41001,3,4.5,1,2
845,2kEvCXUtIP-jFnNps6P-qA,43.6473609,-79.3811225,6,3.0,0,5
849,I3MpZ5YFmHe4gHgA0CRzpQ,43.6512906,-79.3678462,19,3.5,1,18
851,3qTSOuJ-ZyU1L7o62KHSIg,43.6633353362,-79.3304189287,199,4.0,1,182
852,-WDVyBroK3S_fOXmQmaVFQ,43.6759019038,-79.4029709362,4,1.5,1,1
853,qcqDjeirxvdgW5kQVkEwSA,43.6570704,-79.4001528,140,3.0,1,88
854,eLkNF-w5upg3OsQYG-GBRA,43.6445863,-79.4174048,12,3.5,0,12
856,YHXczxm4W3BkGT-z7vZBBw,43.6610723,-79.3827591,66,3.5,1,51
861,0hknhW0QcRR1j7kfAylIGg,43.6710659,-79.3857432,13,3.0,1,10
862,CvsTfS2pIWwZbwusZL4x0Q,43.6562242,-79.4355773,27,2.0,1,11
864,Wm7RROKOfPZBHuG1QMT7pw,43.6387093134,-79.386319924,8,3.5,1,7
866,yg7lbX3G_Wpf7EpNQTgEHA,43.7068999232,-79.3973314603,3,3.5,1,2
867,JoDEpZn-Y21u3VskMLyd5A,43.639115,-79.4442339,52,4.5,0,50
869,qQsrcouREdFUk4adim1uEA,43.7602969,-79.3027818,117,4.5,1,115
871,hGcu2YoHxNTHSMG07Kntzg,43.6651994,-79.3870812,28,3.0,1,18
872,89fz0LevC90gcscE0A__Aw,43.6782051,-79.3476558,14,4.0,1,12
875,whlf80TxfwYCPSMqmXXpjA,43.6418685,-79.4287317,5,5.0,0,5
876,ypvDRtvJV3CVJcmj4xDYVw,43.672085,-79.3220862,4,3.5,1,3
877,E7zuWvHH3XoVKJE8yEGIyw,43.6694204,-79.3022232,13,4.0,0,12
878,ZAu2dg-4mwCy20biGgmV1A,43.6819991,-79.3307375,77,4.0,0,77
879,8m1-8UjuWYDyQ5vgKiTdyw,43.7228457,-79.3728749,4,3.0,1,3
880,ro82qYK_AETB8wNGA5Xdzw,43.6494535,-79.3863506,100,4.0,1,92
881,1WPxPejsYeOsYvdDepA91g,43.6413902,-79.44689,27,4.0,1,23
887,I-4CIMvJy_M7U4EuCijxZw,43.6650312,-79.4595114,39,2.0,1,16
888,-UPP0Q_kZsuQ2zZ1k7lbyQ,43.791045,-79.36715,48,3.0,1,39
889,rvo-VcHpKy5aNTGA4mlZ_w,43.8520262,-79.358964,21,3.5,1,18
890,aPAljlYaHdDDKZngS5I2UQ,43.7364289,-79.3442674,63,3.0,1,43
891,n-0gq0XscN32eRRAY9_s-g,43.7907409,-79.418296,20,4.5,0,20
892,5yPp5388EpT8CXxCGut7Bg,43.6438756,-79.3875347,17,3.5,1,16
893,Hza5nxnDz-MEnCG-Im6-Nw,43.6532229,-79.4519268,32,4.5,0,30
894,28adZ4lsuUeVB2aWzohK9g,43.6588948,-79.350384,319,3.5,1,271
895,3num8fBJ9Z0T_HfshUNcrA,43.6399626,-79.4403278,19,3.5,0,16
897,V9DPZmn2irq3hC-X4vxaBg,43.6515772695,-79.3674376043,131,3.5,1,120
898,t-9HDrJq9KqUdZRJ1CvGyw,43.6474075,-79.3840397,17,3.0,1,13
899,n-5dPbGyziS0SOkVDTquFQ,43.6463565,-79.3900436,156,3.5,0,139
902,ys9-GszQ96Mkk07krgKtkw,43.646065,-79.4105019,11,5.0,0,11
905,ykhL6KkPUq-ruDl0iyb0Ig,43.6449355,-79.386151,12,3.0,1,9
906,PwLTYVcvn6t-yvNzAFJWMA,43.6623773,-79.423416,3,4.5,1,3
909,grxI25C4FWZuQJWXrLv6Fw,43.6706237,-79.3863045,6,3.0,1,6
910,URGUzMJRhK5gLQKC4UztTQ,43.7608579101,-79.2798697203,4,3.0,1,3
911,SHwTgg47dInOoT3awbvrRw,43.6629851,-79.3304991,7,2.5,0,5
912,kN3k8ssOs1Bo7xTtQkpBDg,43.6808548,-79.4305171,24,4.0,0,23
913,htiB-auOhxa6YTp9bAb6lw,43.6471764,-79.3887021,78,2.5,0,36
914,gyFYZV4b_9TxG1ulQNi0Ig,43.6384423,-79.4172366,46,2.0,0,19
915,x92zW5kEvGajc72sPYEBqg,43.6702995,-79.3901641,3,3.5,0,3
916,nYm1RyJVbQOYHWhePzmmdw,43.6323508,-79.4212796,4,3.0,1,3
917,0rA-1cy-dsrtZnAC4wMjkQ,43.6517657,-79.4049646,8,3.5,1,7
918,RpcERS2lOcIjlGWvn9vJtA,43.7066550675,-79.3987298012,20,3.5,0,18
919,pp6UqIcEdd3ZQPhNn4g8Cw,43.6426462,-79.4265473,3,2.5,0,1
920,KwtpU6g7vy7UwM7c11hteQ,43.6655043,-79.3808235,5,4.0,0,4
921,drNhiiDfuWAbuGcK3or8IA,43.6464472846,-79.3843205981,98,3.0,1,77
923,eViin_sKOZiPYiUNH3gngg,43.672042,-79.322108,10,2.5,0,7
924,8PZGCtgG5MZKvz9i3B9gCA,43.6829397,-79.418491,48,4.0,0,45
929,RyKFUOBakk8I0K-EKaf33Q,43.6618117,-79.3402579,13,4.0,0,13
930,UNbuNOnps5MdKIIAdm00NQ,43.6470237614,-79.3740709238,11,4.0,0,10
932,BxkVct02QHybp54ATZgkUQ,43.7018826,-79.3975397,66,3.5,0,57
935,Rclse_6pgM1RUrEps2-wtQ,43.82211,-79.298598,22,2.5,0,19
936,pfpOi3Q-Yap72z2bLKdWPQ,43.6432276,-79.4246377,105,3.5,1,91
940,sc9GaupuocNSScOm0J88aA,43.7181347,-79.4291471,47,3.5,1,36
946,8wpfZ3zJJ8LKO-z6C8hX-A,43.6559277,-79.4024678,6,4.0,0,6
948,VAhDMG64OqR3WNODHMhMtg,43.6460095,-79.4091212,76,2.5,0,51
958,1nhf9BPXOBFBkbRkpsFaxA,43.7074649,-79.3942852,6,2.0,0,3
961,6n_MDeYxU1ihB38be9TkVA,43.6655273,-79.4088632,222,4.0,0,201
962,IgZr5wCW4gZo51dOEiyNVw,43.6453197,-79.3804062,3,1.5,1,2
966,JQvuCn7eEViv8JkYTVsskQ,43.7259981416,-79.2867549509,53,3.0,1,44
968,IKYC89dNASgiPI6iIZj8Sw,43.6920166,-79.5315913,81,4.0,1,73
970,LquC3-q4KBVle6HSE5cRjQ,43.639626747,-79.4205495715,10,3.0,1,7
971,ndgnPEeRSztiigwNW2IuBg,43.7026552,-79.3877002,33,4.0,1,31
972,nrQi8Bh5GwuNDihbPJG5Sw,43.6684707,-79.3853152,3,4.5,1,3
974,Cu9fWbuFQKwVY13Spe5FiA,43.6509609,-79.3793339,9,3.0,0,7
975,c9eUmcKIfgDaF-WUv4ILVw,43.643906,-79.388419,84,3.0,1,54
977,h36qA5gnNTgByhxWx1aH-Q,43.6466065,-79.4198509,142,3.5,0,119
978,XNdeQD9nQYHBuNL4wIA9Kw,43.8094524,-79.2902098,28,4.0,1,26
979,c-N5b3LFflVwPwqwijVwSw,43.6715255,-79.3945958,7,3.5,1,6
983,h_4dPV9M9aYaBliH1Eoeeg,43.6441855505,-79.4010148553,803,4.0,1,777
984,8zhQrSmdFFowL5fsGFPdpg,43.6534629,-79.4514725,14,3.5,1,12
988,M3IBaTYgt8KDEUsq3Yno6g,43.7767555,-79.2590081,3,4.0,1,3
989,8QwAWJJ1FtICnE266xISMQ,43.683965,-79.346677,63,2.5,1,28
991,buR0c2eVJFOuDa21Y_OaDw,43.64814,-79.3901913,7,4.0,0,6
994,Cra7jGcAh_McPTHpm9YlTQ,43.6830968,-79.3923947,49,4.5,1,49
995,Uyla4dquQS1oD6puUCjPkA,43.646977,-79.389683,29,3.0,0,18
1000,LE94B7yvaxh0l_wh_yEpjg,43.6558592,-79.3934671,36,3.5,0,32
1002,TpnxeSIJQ_u11Xlm1VLQlg,43.6474686,-79.3839517,3,2.5,1,3
1004,nqnVKM55nIZn8fNH1fIJPA,43.6668738,-79.3455656,35,4.0,1,35
1005,-KqJjXDhqq6Ah5cMiF-sug,43.7748786,-79.4132928,53,4.0,0,45
1007,_6dX6woezCD6h36Rid9CGA,43.6886787263,-79.412303368,6,4.0,1,6
1011,a8PzL5rUpCa8MiQEuLZaOQ,43.7058731158,-79.311500847,11,4.0,0,10
1012,Jy96qxfFFH4Wa-KhkmwSMw,43.6759283,-79.4508751,70,4.0,1,64
1013,hYUB9OL0XPBo5B3cfGHrMw,43.672734,-79.4708416,3,2.5,1,0
1014,Cx0o524EbpLh8Luvjx6DMw,43.6694450818,-79.4385803863,64,4.0,1,53
1015,M_w8NTcn4o6mIT-LfKSevw,43.6643513,-79.384194,3,4.0,0,3
1018,5NUCg2n4VLYULFPWKC_vTA,43.7004012,-79.429034,4,2.5,0,3
1019,eTY4spa1fbdrcXVXSg8tyw,43.6432834,-79.3917677,7,3.5,0,5
1023,jdxde4eu6wdLZrUYxkYhfQ,43.6702026451,-79.3862223074,33,3.5,0,28
1027,qhQvtMzO_an8kR0zg6tPRw,43.764466,-79.396091,96,4.5,1,92
1028,bDtsc7WTwEJZFuvjXy8wng,43.6535007,-79.427609,136,3.5,0,116
1030,0HIiowOQJgs46UL8Vt3lsQ,43.7254226167,-79.4521206528,18,3.0,1,8
1031,560Jx1v7SxhlKkhYVCqS6w,43.6477557358,-79.5610461995,3,4.0,1,3
1032,4sDkQE1qUJElauRedcLmrw,43.6484972,-79.4205958,20,3.0,0,17
1034,tTCDOmP6LcShi33KdB9mww,43.671491,-79.293809,7,4.5,1,5
1038,9YAxSh6w7Tk46RJD9B_VcQ,43.657072,-79.403318,8,3.5,0,7
1040,Egn5h9fStvVKcFH7kaLQig,43.6658788,-79.4704324,110,3.0,1,77
1042,7v91woy8IpLrqXsRvxj_vw,43.6519218754,-79.4083632901,307,3.5,1,229
1047,6L5xQca-_DnJCXEGa3dJjQ,43.6446955502,-79.3938714408,25,4.0,0,19
1049,KcOWx9eV-It7CnIRGdd54w,43.6655905,-79.4786111,19,4.5,1,18
1052,PtJebh1NRehS1xbFL5mS1Q,43.6494312288,-79.4279501526,4,4.0,0,4
1054,yIz8YF34SCCXbV2tuCCycQ,43.6695816,-79.3885728,4,3.5,1,3
1058,dWQIQe1JfqXG5Uxk5Yj5Gw,43.7751786,-79.4140328,6,3.0,0,3
1060,xk_ivpAc_ow6JrQC7gZaMQ,43.7863224,-79.4688943,20,4.5,1,18
1066,b8yzo2X75XFFCn4xGyBD1g,43.7000266,-79.4309273,3,2.5,1,2
1067,EqNtK4J5CHYQee-qX-WxRQ,43.722377273,-79.3030248955,10,3.0,1,7
1068,kiyTiW-2Ba65O3uAMaagTA,43.7947139,-79.2403373,21,2.5,1,13
1069,R39q-GVgLaEIh2Ce8PQGDQ,43.7856298,-79.2793312,4,2.0,1,1
1070,fRu_POqPowUo6nHSRMjOPw,43.645905,-79.391166,58,4.0,1,51
1072,MvZw_NvRVHd4svnCyA399w,43.7648113,-79.2802709,4,5.0,1,4
1077,onCx6Ye5IwD07emyj-VLrg,43.6695491216,-79.3021431193,178,3.5,1,158
1078,K6Sz97iDUXYW6GkpIhjbSg,43.6640102697,-79.343768321,3,2.5,1,3
